day,trade_7d,trade_14d,trade_91d,trade_182d,trade_365d,Proj_traded,Token_traded
2019-01-01,0.09230769230769231,0.12307692307692308,0.24615384615384617,0.3230769230769231,0.4461538461538462,5,65
2019-01-02,0.08196721311475409,0.13114754098360656,0.3442622950819672,0.4262295081967213,0.45901639344262296,3,61
2019-01-03,0.03614457831325301,0.10843373493975904,0.3132530120481928,0.3493975903614458,0.4578313253012048,4,82
2019-01-04,0.039603960396039604,0.0891089108910891,0.3069306930693069,0.37623762376237624,0.45544554455445546,5,99
2019-01-05,0.025,0.0875,0.2875,0.35,0.4125,5,80
2019-01-06,0.0,0.04225352112676056,0.22535211267605634,0.2535211267605634,0.323943661971831,4,71
2019-01-07,0.02531645569620253,0.06329113924050633,0.16455696202531644,0.2911392405063291,0.3670886075949367,7,79
2019-01-08,0.0546875,0.078125,0.28125,0.390625,0.4375,6,127
2019-01-09,0.09322033898305085,0.1440677966101695,0.2796610169491525,0.3220338983050847,0.4406779661016949,4,118
2019-01-10,0.05454545454545454,0.09090909090909091,0.3,0.32727272727272727,0.34545454545454546,6,108
2019-01-11,0.02531645569620253,0.08860759493670886,0.25316455696202533,0.27848101265822783,0.4177215189873418,5,77
2019-01-12,0.037037037037037035,0.07407407407407407,0.28703703703703703,0.35185185185185186,0.46296296296296297,3,108
2019-01-13,0.055944055944055944,0.11188811188811189,0.23776223776223776,0.35664335664335667,0.5314685314685315,6,142
2019-01-14,0.023255813953488372,0.06976744186046512,0.16279069767441862,0.23255813953488372,0.313953488372093,3,86
2019-01-15,0.017543859649122806,0.03508771929824561,0.24561403508771928,0.2894736842105263,0.32456140350877194,6,114
2019-01-16,0.06451612903225806,0.06451612903225806,0.22580645161290322,0.34408602150537637,0.40860215053763443,6,91
2019-01-17,0.05084745762711865,0.07627118644067797,0.2542372881355932,0.3559322033898305,0.4745762711864407,3,118
2019-01-18,0.024390243902439025,0.036585365853658534,0.32926829268292684,0.3780487804878049,0.47560975609756095,4,81
2019-01-19,0.06557377049180328,0.09836065573770492,0.32786885245901637,0.39344262295081966,0.4918032786885246,5,120
2019-01-20,0.018867924528301886,0.05660377358490566,0.2641509433962264,0.3490566037735849,0.44339622641509435,6,106
2019-01-21,0.09859154929577464,0.14084507042253522,0.33098591549295775,0.4295774647887324,0.5140845070422535,5,142
2019-01-22,0.08064516129032258,0.11290322580645161,0.29838709677419356,0.4274193548387097,0.5080645161290323,5,124
2019-01-23,0.0449438202247191,0.06741573033707865,0.16853932584269662,0.24719101123595505,0.3146067415730337,5,88
2019-01-24,0.038461538461538464,0.07692307692307693,0.14423076923076922,0.2403846153846154,0.34615384615384615,5,102
2019-01-25,0.021052631578947368,0.06315789473684211,0.2631578947368421,0.3368421052631579,0.4105263157894737,4,93
2019-01-26,0.023529411764705882,0.029411764705882353,0.25882352941176473,0.35294117647058826,0.43529411764705883,6,167
2019-01-27,0.07692307692307693,0.11965811965811966,0.23076923076923078,0.26495726495726496,0.2905982905982906,5,116
2019-01-28,0.06802721088435375,0.07482993197278912,0.17006802721088435,0.2789115646258503,0.3333333333333333,5,145
2019-01-29,0.05384615384615385,0.06153846153846154,0.2230769230769231,0.3,0.36153846153846153,3,129
2019-01-30,0.07100591715976332,0.09467455621301775,0.1952662721893491,0.25443786982248523,0.30177514792899407,10,169
2019-01-31,0.03333333333333333,0.05,0.14166666666666666,0.2,0.26666666666666666,6,120
2019-02-01,0.03571428571428571,0.061224489795918366,0.17346938775510204,0.25,0.3826530612244898,8,195
2019-02-02,0.04375,0.04375,0.16875,0.24375,0.30625,5,157
2019-02-03,0.0196078431372549,0.0392156862745098,0.1323529411764706,0.18137254901960784,0.24509803921568626,6,202
2019-02-04,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.19298245614035087,0.21052631578947367,5,113
2019-02-05,0.05673758865248227,0.09929078014184398,0.19148936170212766,0.2127659574468085,0.2765957446808511,6,136
2019-02-06,0.046875,0.0625,0.2578125,0.328125,0.40625,7,124
2019-02-07,0.03333333333333333,0.058333333333333334,0.13333333333333333,0.225,0.25,6,119
2019-02-08,0.026785714285714284,0.044642857142857144,0.22321428571428573,0.26785714285714285,0.32142857142857145,6,112
2019-02-09,0.02666666666666667,0.04666666666666667,0.22666666666666666,0.36,0.44,6,148
2019-02-10,0.020202020202020204,0.04040404040404041,0.15151515151515152,0.1717171717171717,0.20202020202020202,6,99
2019-02-11,0.03278688524590164,0.04918032786885246,0.2459016393442623,0.3770491803278688,0.4098360655737705,4,60
2019-02-12,0.009259259259259259,0.027777777777777776,0.1388888888888889,0.18518518518518517,0.25,7,107
2019-02-13,0.0,0.012195121951219513,0.12195121951219512,0.21951219512195122,0.2682926829268293,4,82
2019-02-14,0.0125,0.0125,0.175,0.2875,0.3375,5,80
2019-02-15,0.06896551724137931,0.06896551724137931,0.22413793103448276,0.41379310344827586,0.4827586206896552,5,58
2019-02-16,0.010752688172043012,0.03225806451612903,0.08602150537634409,0.13978494623655913,0.20430107526881722,7,93
2019-02-17,0.07894736842105263,0.10526315789473684,0.20175438596491227,0.2631578947368421,0.30701754385964913,7,112
2019-02-18,0.045454545454545456,0.06060606060606061,0.18181818181818182,0.25757575757575757,0.2878787878787879,6,65
2019-02-19,0.022222222222222223,0.03333333333333333,0.12222222222222222,0.17777777777777778,0.25555555555555554,6,90
2019-02-20,0.03260869565217391,0.043478260869565216,0.11956521739130435,0.16304347826086957,0.1956521739130435,8,91
2019-02-21,0.015873015873015872,0.015873015873015872,0.23809523809523808,0.2698412698412698,0.2857142857142857,5,63
2019-02-22,0.03076923076923077,0.06153846153846154,0.16923076923076924,0.18461538461538463,0.26153846153846155,5,65
2019-02-23,0.024390243902439025,0.036585365853658534,0.13414634146341464,0.18292682926829268,0.2804878048780488,8,82
2019-02-24,0.0,0.060240963855421686,0.3253012048192771,0.42168674698795183,0.4457831325301205,6,83
2019-02-25,0.018518518518518517,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.2777777777777778,3,54
2019-02-26,0.03896103896103896,0.11688311688311688,0.2077922077922078,0.2987012987012987,0.38961038961038963,5,76
2019-02-27,0.012345679012345678,0.037037037037037035,0.1111111111111111,0.16049382716049382,0.3333333333333333,5,80
2019-02-28,0.0,0.03333333333333333,0.16666666666666666,0.26666666666666666,0.3,7,30
2019-03-01,0.02054794520547945,0.0273972602739726,0.07534246575342465,0.1232876712328767,0.15753424657534246,8,145
2019-03-02,0.07,0.09,0.21,0.25,0.29,7,100
